Gradient,Gio mean,G,a,vmg,mvg,RSS
4.220881203855135,0.0812686669714232,0.605,0.15,5.074464197160145e-07,0.07574940194505234,226.6357870766504
4.297334463847034,0.0765492124619448,0.605,0.2,6.232640667616884e-07,0.07503606260812876,180.69141924194614
4.615717871273236,0.0831735934733893,0.605,0.25,7.102523852507445e-07,0.07508538053798368,185.26706805227337
4.200967154233991,0.0821876428706292,0.605,0.3,5.186483260373086e-07,0.07634184989860526,214.64093324197097
4.71807324832259,0.0899540733281522,0.605,0.35,3.3914096873542537e-07,0.07620540401753978,216.23471751334577
4.620359042710203,0.1079436267737558,0.605,0.4,3.373241499344877e-07,0.07639570808163104,227.53999340119353
4.309895674099354,0.0740016610647591,0.605,0.45,4.203135179820045e-07,0.076176595916161,198.2848880623041
4.592440299039327,0.0985269103731617,0.605,0.5,4.431838888625402e-07,0.07593748260342975,203.16649195697732
4.952864832929727,0.090677030588843,0.605,0.55,6.688045490295992e-07,0.07654875593185588,210.36490068241088
4.417660331120825,0.0827989904183667,0.605,0.6,5.48604301791407e-07,0.07624892027354531,178.10514484926398
4.761384567557374,0.0982233527673916,0.605,0.65,5.815615658040833e-07,0.07651243194409092,232.6058957441091
4.483248223328706,0.0846777582540248,0.605,0.7,9.095444445791424e-07,0.0770629098577744,207.77631143157208
4.447031297672821,0.067213779285676,0.605,0.75,6.720975784614496e-07,0.0762464455869675,176.61235564457266
4.340986665217364,0.0795125605824411,0.605,0.8,8.856385831998097e-07,0.07707417364154465,206.5281390359308
4.657865841822113,0.1022035775038654,0.605,0.85,4.148088426810828e-07,0.07590528575860465,208.58092882190294
4.509211925587175,0.0877087509047578,0.605,0.9,5.561508840553745e-07,0.07742095452850435,209.34018888676195
4.655256023384674,0.0928846191638751,0.605,0.95,5.425807609517297e-07,0.07669161552972724,203.0397411744778
3.902044861179983,0.0609170533957688,0.61,0.0,6.593536696015669e-07,0.0743372069308901,173.10478175589316
3.9664443039667288,0.0705806809321779,0.61,0.05,2.9318530019136946e-07,0.07482193400373059,169.0679836995102
3.9446140404069,0.0832688657015192,0.61,0.1,5.731858223842858e-07,0.07567831159608257,173.0929299723649
4.429311996947103,0.099319783347368,0.61,0.2,5.625680685089228e-07,0.07406626399569087,205.8206623778222
4.447014912483375,0.0690815568782148,0.61,0.25,1.26054692042526e-06,0.07457344183642672,172.68451963907552
4.17447933150414,0.0600951479564553,0.61,0.3,5.949636266145919e-07,0.07603300321171921,176.73696658758712
4.257765378477273,0.0811499769597368,0.61,0.35,4.23138549396639e-07,0.07655636088230514,201.51431171438855
4.235593920576879,0.071245522869727,0.61,0.4,3.48498459395993e-07,0.07609906878717095,186.2958240012485
4.045128170632586,0.0731440096552602,0.61,0.45,3.688812676398624e-07,0.07655305284921299,179.5466494207854
4.719921621509835,0.0827779530843826,0.61,0.5,3.803636455911314e-07,0.076264093786744,196.03460863110155
4.666708892255829,0.0751564882958991,0.61,0.55,4.845177354821463e-07,0.07601676674101922,208.53244770988368
4.673244535041978,0.0863976682463399,0.61,0.6,6.219044377351668e-07,0.0761540816070019,190.7040058915926
4.244146036374082,0.0727700063923381,0.61,0.65,4.979463178640334e-07,0.07615299867515894,183.79362788602916
4.405676094162935,0.0684302910210909,0.61,0.7,8.598731939963826e-07,0.07688088767792117,180.80229472003128
4.891414759968925,0.0852189246266802,0.61,0.75,4.37085808123836e-07,0.07878062235209,236.9778580222377
4.373406247645833,0.0840323010850093,0.61,0.8,5.253338983900909e-07,0.07698865255967267,198.6814870846707
4.616287596516681,0.0669516437215805,0.61,0.85,5.000802536331637e-07,0.07629704341265235,182.12480094923504
4.227361133277634,0.0711277826394175,0.61,0.9,5.338567351116157e-07,0.07732444260188379,171.72810080752836
4.560334385766105,0.0820438772162066,0.61,0.95,7.28768314010118e-07,0.07710305854434188,205.6708980602601
4.465957156739788,0.069514798999021,0.615,0.0,5.419944337843336e-07,0.07592976808552754,187.08394067309783
4.365438667935985,0.0594657558493304,0.615,0.05,4.14971780615057e-07,0.07479010104881857,167.61153679967558
4.219477634080513,0.0689861773949687,0.615,0.1,5.326601528793e-07,0.07648272351002114,186.82780231696034
3.949616244179184,0.0677463670978228,0.615,0.15,4.830642977788728e-07,0.07519089545995487,169.94870913619934
4.3250977733625176,0.0808347131932513,0.615,0.2,5.28783919595319e-07,0.07562534773276595,200.92569216224484
4.517884760191883,0.0732396508536046,0.615,0.25,1.405094943706788e-06,0.0753854300255945,183.85868051533743
4.1866358751004125,0.0697613510064017,0.615,0.3,5.560202947258276e-07,0.07638039165476769,183.93614631348763
4.343480810088478,0.0687287235449077,0.615,0.35,4.317739846628136e-07,0.07581426252419254,179.391945823762
4.4242599640620845,0.0642445313119752,0.615,0.4,4.3395137785052723e-07,0.07603869091858477,168.08879453016135
4.06797655627294,0.0698828783185773,0.615,0.45,3.604427881958174e-07,0.07674332622112683,177.13556615210675
4.597693874603096,0.0833452338365592,0.615,0.5,3.66075206493672e-07,0.07648409250532115,204.29764015055542
4.434664621683835,0.0771699020267531,0.615,0.55,4.55594036824539e-07,0.07614510379961036,185.88055743457184
4.639012719661473,0.0695826726524663,0.615,0.6,6.286867279582292e-07,0.07706085939380976,177.4635239927406
4.2773567191806245,0.0659199265950556,0.615,0.65,6.842154946076229e-07,0.07730468372754375,203.47327522464883
4.138566913801093,0.0653100742335517,0.615,0.7,9.217898889416918e-07,0.07684813459251916,167.57986369203502
4.330321400528049,0.076891497144722,0.615,0.75,8.065749617814202e-07,0.07708420049550349,200.0721751780226
4.236631541039966,0.0708007874551003,0.615,0.8,6.708797323565612e-07,0.07656556317903476,178.09069723783264
4.496011888965671,0.0791386396249449,0.615,0.85,4.844728660102933e-07,0.07686057287527799,190.27977367368686
4.377902956662037,0.0976707584276712,0.615,0.9,5.599876345621354e-07,0.07639905941494401,190.18851631011813
4.425804119671293,0.0730908389123301,0.615,0.95,5.272526486182547e-07,0.07701437976799203,191.5768516169896
4.220719867917633,0.0597088376450007,0.62,0.0,4.940022211964176e-07,0.07606393787771885,167.32253502943607
3.970112077238457,0.0671837049189947,0.62,0.05,4.050560640551113e-07,0.07451227275763925,171.2960610389112
3.926854283017652,0.0598337630164408,0.62,0.1,6.217284064323412e-07,0.07595515608772525,167.97123316313872
4.161558358042456,0.0802025401920553,0.62,0.15,5.483287686996169e-07,0.07529328074260863,181.64251602952777
3.91730691050141,0.062415905075203,0.62,0.2,7.244946906052476e-07,0.07501792720698049,159.6235160371729
4.402969815923759,0.0588840769201137,0.62,0.25,1.079158603478914e-06,0.07527126464012704,163.10110218541632
3.919143145485912,0.0664082030197692,0.62,0.3,5.171308801975412e-07,0.07584265822554645,172.43698027199437
4.620875913604757,0.063066057725445,0.62,0.35,3.1161808529828844e-07,0.07722917808739999,193.76594265565618
4.334395559684835,0.073626476740176,0.62,0.45,2.4591922623840305e-07,0.07659606505782676,198.5077740897744
4.381060253139119,0.0632067964519042,0.62,0.5,3.289556001916709e-07,0.07666620349152492,174.00776566889397
4.458014037071315,0.0687895675322667,0.62,0.55,5.250779647208416e-07,0.0757495006860592,175.61719539926986
4.659812162589749,0.0742126923986714,0.62,0.6,7.835140148194712e-07,0.07711577123731406,199.34169050704418
4.316940134516272,0.0654300235990868,0.62,0.65,4.810196524839855e-07,0.07676145766057231,175.17336843286347
4.279452496865757,0.0592066354634931,0.62,0.7,9.660722473824557e-07,0.07723590494150001,172.57065987836498
4.433128701908428,0.0693257412523384,0.62,0.75,4.39785829205855e-07,0.07688403964935567,183.66284926702383
4.292786141579804,0.0696197111182315,0.62,0.8,5.785303871095658e-07,0.07669400636000101,178.06030873976283
4.20682615956434,0.0804757040529852,0.62,0.85,3.852038900385741e-07,0.0756986332109276,169.05313464692034
4.46083229744186,0.078459841381389,0.62,0.9,4.637897005293986e-07,0.07681485846918536,177.68545723083292
4.637132396661091,0.074943061345038,0.62,0.95,4.316721751498834e-07,0.07633352751547216,219.2085752444701
4.294566690467152,0.0688365256604888,0.625,0.0,4.420075704590822e-07,0.07589408003928741,175.8937605420341
4.226081893857014,0.0601162538484491,0.625,0.05,4.523086635498229e-07,0.07504658673778958,170.03066138939704
4.039141173763355,0.0556595436381313,0.625,0.1,5.73979537360307e-07,0.07682031463316324,151.70013661879457
4.034360618035442,0.0631362614971862,0.625,0.15,4.760470434219807e-07,0.07634880151153886,173.5908576453263
4.025667198611764,0.0736076593473461,0.625,0.2,6.296769518957091e-07,0.07537880556268477,168.8037512623204
4.13105410102641,0.0691766814296287,0.625,0.25,1.5852228586052728e-06,0.07598817033126753,180.31925095444788
3.98323611565319,0.0630806908776892,0.625,0.3,7.028810605124778e-07,0.07753075240812224,187.8931523645403
4.445878877270155,0.0685793057495083,0.625,0.35,3.4264565586437386e-07,0.07700751496506408,173.28786206287938
4.052377202841736,0.0686313782568684,0.625,0.4,4.118667405671537e-07,0.07655252211075207,176.9577005870038
4.268757865725042,0.0686840889008916,0.625,0.45,3.568134711821807e-07,0.07742639193946547,175.21640759290102
4.584367611454179,0.0863978693269992,0.625,0.5,4.596468879243564e-07,0.07678522067871561,225.8758380585913
4.346873035011251,0.0645470252998305,0.625,0.55,4.973678992679379e-07,0.07645681497358772,176.6313114927783
4.393591478060653,0.0550335516017134,0.625,0.6,6.134548608928354e-07,0.07734382921259161,171.4430479870698
4.728833715458405,0.0625319777787375,0.625,0.65,5.101738023842413e-07,0.07762400603048324,192.5168091035953
4.192476590868999,0.0598120930259151,0.625,0.7,8.472633111619066e-07,0.07778535031536914,173.55660825679345
4.349269418556067,0.0703768900241174,0.625,0.75,4.250229760075592e-07,0.0768521549872745,172.41656049449657
4.136947435057864,0.0767761933080329,0.625,0.8,5.596448881524881e-07,0.07697937006654779,173.48962571374784
4.297137037142568,0.0574073749331515,0.625,0.85,3.415406139492906e-07,0.07641040662842381,166.45462107127454
4.434214653427048,0.075644150199053,0.625,0.9,5.307197432132198e-07,0.07829016775266069,211.15590927163043
4.320699041486249,0.0619092201760838,0.625,0.95,6.280358454401081e-07,0.07695075424247046,179.86487135789596
4.130639948861776,0.065839286182627,0.63,0.0,3.7699929868989197e-07,0.07601923927102835,182.51327648520825
4.041388600308071,0.0718009607270211,0.63,0.05,4.400552659612908e-07,0.07615367796481241,174.0398805062397
4.1999419327862455,0.0904576163284516,0.63,0.15,5.394217423632147e-07,0.07670115011708446,207.7888475544243
3.9211654397290334,0.0660821646929154,0.63,0.2,8.68844409884001e-07,0.07568989260146754,169.22548518171962
4.186307367986071,0.0640541759432005,0.63,0.25,9.232959488510588e-07,0.07609124974795074,165.63436118204427
4.012355631379315,0.0600355618762141,0.63,0.3,5.4967612603821e-07,0.07651397518072717,173.43424331490263
4.385515219725923,0.0683584400736277,0.63,0.35,3.406738813465932e-07,0.07708027608967893,195.42361327029857
4.356462991066171,0.0758912534375898,0.63,0.4,3.547319826690024e-07,0.07640977609807267,185.15940735561063
3.977229697649471,0.0620658972917373,0.63,0.45,3.5835833642833454e-07,0.07670307002158629,170.4116591414755
4.338076332904564,0.0662682467828027,0.63,0.5,3.816759727998805e-07,0.07776312988643984,184.11445708308779
4.367503610122401,0.0694159750558868,0.63,0.55,5.675170871144801e-07,0.07595345278830612,187.02296022804276
4.428097670734877,0.0580657900039536,0.63,0.6,8.006187630535748e-07,0.07706645983538692,167.5182049740247
4.308243865080195,0.0608098253797245,0.63,0.65,5.164368294422467e-07,0.07695797377537704,176.67662611810047
4.258849078893427,0.0625748433781383,0.63,0.7,7.154281620050922e-07,0.07686304128793651,173.6313545777024
4.243502689604616,0.0727531873597876,0.63,0.75,4.949414418309859e-07,0.07814167732086683,190.10032727844208
4.354787711742598,0.0663745438796977,0.63,0.8,6.900035976686224e-07,0.07710512356628138,172.9883870467516
4.250330016834619,0.0719183856010646,0.63,0.85,5.449168122737485e-07,0.0757905270474602,166.65473125698105
4.329681669962281,0.0861567734463812,0.63,0.9,5.385692418631258e-07,0.07808260258916734,186.58599168331594
4.453399668167898,0.0678831986697077,0.63,0.95,4.985821503385977e-07,0.07789997497774884,187.01368483417158
4.131448044996194,0.0651442214535314,0.635,0.0,4.57304860578545e-07,0.07658476910267951,171.64330390863083
4.022437358836812,0.0591336563255921,0.635,0.05,4.0271949014382085e-07,0.0758454542016368,176.57372510030484
3.974677330325407,0.0678488523831573,0.635,0.1,4.625037944537492e-07,0.07749396811224947,166.6213953070847
3.83722387301207,0.0654233253798967,0.635,0.15,3.85231591791924e-07,0.07664982872493775,169.11151829582508
4.09532483597906,0.0693937010881626,0.635,0.2,7.248088087737862e-07,0.07612109468961689,179.89926424484764
4.207172873142588,0.0572546396946593,0.635,0.25,1.3234688037562492e-06,0.07660016534509895,171.0083888169034
4.12504431012639,0.0582741783146698,0.635,0.35,4.982138553686858e-07,0.07636809319138059,166.75973623144728
4.313197762760925,0.0567044126321883,0.635,0.4,3.805464730188214e-07,0.0769685648668489,169.1560001022844
4.112160117728879,0.0564772009088213,0.635,0.45,3.733861131152875e-07,0.0775541679210801,159.94150090626832
4.291075752770007,0.0661932602736012,0.635,0.5,3.294049701617228e-07,0.07700707098809535,174.832256408941
4.372768261138251,0.0695403045792456,0.635,0.55,6.801345312026885e-07,0.07696704685571154,180.94131621877955
4.67574072384584,0.0774174224146372,0.635,0.6,7.616618821503758e-07,0.07728819336690945,189.02722295905943
4.538854977595916,0.063889229690222,0.635,0.65,5.940854091838569e-07,0.07794240010515167,184.8206062394657
4.087399655730969,0.0590887285793543,0.635,0.7,7.337153037343366e-07,0.07742636182538376,171.4975437354587
4.003461916122992,0.0649982038098438,0.635,0.75,5.565272240731084e-07,0.07742311241802015,158.4828784229893
3.9534330139738674,0.0656338850304077,0.635,0.8,5.150757181797933e-07,0.07649733649693642,171.44468198833056
4.368334070544317,0.0579833088008822,0.635,0.85,4.93363973279666e-07,0.07710389907806264,170.88495627154344
3.990872156219503,0.0590305891344672,0.635,0.9,6.147327543057996e-07,0.0773192370801931,164.84638155033457
4.005948395188077,0.0619436629724829,0.635,0.95,7.004013424522622e-07,0.07782423745510242,165.92520887690404
4.133056319047193,0.0576723305855494,0.64,0.0,6.982342912200943e-07,0.07580451399188513,160.98495489645228
4.158363880150216,0.0651771799823253,0.64,0.05,3.292764028755795e-07,0.07608438567594498,172.62787618283886
4.014136505155796,0.0599292089780765,0.64,0.1,6.872013988037328e-07,0.0771632602289972,167.16513003627148
4.030542553681118,0.0656939976459743,0.64,0.15,4.444181051834818e-07,0.07669234872535151,174.3719396587221
3.9159373201702334,0.0643182364616838,0.64,0.2,7.716361552269876e-07,0.07600705381859818,172.3304393025755
4.1046006481409325,0.0606097509046036,0.64,0.25,1.1211672921912968e-06,0.07692017964633577,174.94958149618657
3.83339070849782,0.0620802242406074,0.64,0.3,5.264620990101679e-07,0.07659120588483842,164.09529941468918
4.248884794775413,0.0616176425724289,0.64,0.35,4.423490795837098e-07,0.07801905032204925,181.70740230359286
4.086860807160645,0.0656963765021546,0.64,0.4,4.467374356644336e-07,0.07684864162415364,172.00747317303166
3.937739051000681,0.0602768371143151,0.64,0.45,3.667955957530344e-07,0.07680298333616822,159.92637240011848
4.228440909109003,0.0514293472129932,0.64,0.5,4.270707549900756e-07,0.07752428320003195,160.83086035457148
4.396094459819709,0.0639563114974069,0.64,0.55,3.670156016637219e-07,0.07722404779620383,181.97655324824922
4.368044678872828,0.0594297529377211,0.64,0.6,5.107434085013654e-07,0.07723958012333132,169.96179498050498
4.330651218318367,0.0583334835179276,0.64,0.65,5.54592478585011e-07,0.07788747528972688,170.19342107338494
3.981184054595752,0.0619729157738542,0.64,0.7,8.48449980276229e-07,0.07807369033836693,177.29037133389411
4.246994085327237,0.0626539576890498,0.64,0.75,8.99398812851723e-07,0.07830924597538388,184.90349811149122
3.965852240029576,0.0731372810835636,0.64,0.8,4.90786482066607e-07,0.07726439385301691,174.07539996659057
4.50241223034075,0.0760578570639906,0.64,0.85,7.544837293312305e-07,0.07700098719925806,184.63684586217255
4.197508554402831,0.0690064919591162,0.64,0.9,4.343482127490166e-07,0.07803655207051417,185.67120395122384
4.381706377091694,0.0555346001560589,0.64,0.95,5.735340895952789e-07,0.07785615586176031,173.08670894452354
4.179115250409137,0.0674523394748408,0.645,0.0,5.484484887713092e-07,0.07591409651626566,171.08810389818603
4.079019420530529,0.0577624819864198,0.645,0.05,4.729604986188867e-07,0.07612729774465174,163.8310169953687
4.141764925868232,0.0744995464632969,0.645,0.1,6.353971265365584e-07,0.0776144005075526,185.4043776666112
3.959545493917331,0.0688421737577044,0.645,0.15,5.71730810377121e-07,0.07721282147377913,174.79436450011218
4.12070502523619,0.0631725478530561,0.645,0.2,5.647949425396876e-07,0.07657627885469104,169.97223226975075
4.009145448749802,0.0605891862428684,0.645,0.25,7.945116986070935e-07,0.07722895850916997,179.9046596369788
3.739483733145601,0.0504128775120406,0.645,0.3,5.873102552654612e-07,0.07628252028801005,159.39988150578247
4.252092931449271,0.0672670080965537,0.645,0.35,5.019464204143884e-07,0.07712603145143719,176.1588072012575
4.150753982580255,0.0641750912492107,0.645,0.4,3.138951815710696e-07,0.07660087065684681,171.55990048174715
4.183971978727536,0.0593748065742884,0.645,0.45,4.704276385551223e-07,0.07801120614111878,166.28235593366284
4.197612192551135,0.0663330094478954,0.645,0.5,3.191786716803855e-07,0.07757895110539725,176.83156403284005
4.208482299761272,0.0581100348339529,0.645,0.55,5.878220097734638e-07,0.07739542315967207,168.06988744253675
4.331289971254365,0.0510919270025892,0.645,0.6,6.637434720465195e-07,0.077526226937229,163.08992529895733
4.300644735313425,0.0585416751570083,0.645,0.65,6.550002086416214e-07,0.07761461320142471,166.4293202343046
4.1655271760094985,0.0519483855633541,0.645,0.7,7.349144167462855e-07,0.07831481828347572,172.02045727375346
4.221203529684548,0.0561467598675949,0.645,0.75,4.5685602756918043e-07,0.07777332309612023,166.55104536124625
4.0571983518805,0.0606786821214292,0.645,0.8,7.097580603379636e-07,0.07764454262347376,159.82300331823959
4.125057177291819,0.0709498944541041,0.645,0.85,5.419078074526739e-07,0.07740150107470632,165.18869042748923
4.141742092952147,0.0618683815759505,0.645,0.9,7.251950838256397e-07,0.07846216412781831,188.63681376637277
4.084050469422113,0.0580630052399503,0.645,0.95,5.599735476337399e-07,0.07698768482442843,162.4703893592961
4.355248051755908,0.0682457602893562,0.65,0.0,5.821275999514691e-07,0.07651712527811587,184.0647397806469
4.173777500256753,0.0890056134213785,0.65,0.05,4.748232694200966e-07,0.07297239458404803,196.08790267052987
3.831318312716955,0.0547899828327878,0.65,0.1,4.495117610853601e-07,0.07726595720280395,162.52672913661
3.864594907222661,0.0697459240201758,0.65,0.15,5.434630952073541e-07,0.07657011306131495,172.74145414741622
3.9526341254232986,0.0617552111030912,0.65,0.2,5.493597004225221e-07,0.076974234662191,178.4182498927611
4.1222612227133615,0.0523951375568511,0.65,0.25,7.405358612169548e-07,0.07687215288228802,168.8219507564233
3.9304340643425295,0.0620945133613345,0.65,0.3,8.109417077947727e-07,0.07778825144327951,166.50353930326418
4.156107334249122,0.0601846040450886,0.65,0.35,5.06211474040646e-07,0.07767693741031446,168.3508435188789
3.987892513459265,0.0541833772715377,0.65,0.4,3.748430214900798e-07,0.07700765309390409,166.38064216633478
4.234142902595588,0.0538299836280657,0.65,0.45,4.040525309315338e-07,0.07744043924174498,170.24609416749107
4.163022437989362,0.0592152851660039,0.65,0.5,4.384620645255525e-07,0.07787360466933368,169.14811878458917
4.451345015702612,0.0804272434735093,0.65,0.55,3.720272619655255e-07,0.07695329806683925,213.56544253599122
4.307562705761255,0.0575784998285193,0.65,0.6,4.66604865149853e-07,0.07745765145519973,160.32864654857443
4.079645384410368,0.0554644075917477,0.65,0.65,7.334530483663293e-07,0.0774910910783616,164.25277876141675
3.9472017963301087,0.055455543009692,0.65,0.7,7.042379112894861e-07,0.07797632834061559,164.94272871257033
4.138479917117586,0.0629523792775991,0.65,0.75,9.991713339630377e-07,0.07816788030573042,176.81336609669466
4.032604846195633,0.0584202799240139,0.65,0.8,4.1129465596438716e-07,0.07756718819911447,159.9153118361188
3.7627137828158537,0.0516673041453081,0.65,0.85,8.789816257927572e-07,0.07694572669389993,159.05525699120432
4.045157509899098,0.061650407908384,0.65,0.9,5.599117409144312e-07,0.07770914900664963,162.43042824800952
4.299637313402398,0.0665668611636146,0.65,0.95,4.862208748245893e-07,0.07744430368788503,178.97422005652115
4.067500300274818,0.061786534487241,0.655,0.0,6.649969892222555e-07,0.07641575679031778,170.87264814301267
4.316968260749341,0.0568945253328515,0.655,0.05,4.858576301810452e-07,0.0765263647848706,177.70017141032832
4.044765161208572,0.0614786244893051,0.655,0.1,4.058233832255796e-07,0.07761347475674778,165.98612561653493
3.748831773145471,0.0570855531037437,0.655,0.15,5.903369120512373e-07,0.07701698746365249,156.16097577001688
4.091478037837096,0.0562113499639985,0.655,0.2,5.650321483092265e-07,0.07716510178994383,183.55415542933653
3.9963804647529786,0.0525632714544656,0.655,0.25,7.857256281826337e-07,0.07689713872937096,152.872700580375
3.988943084760336,0.0618499598532448,0.655,0.3,7.85055134003413e-07,0.07695786753026451,176.73604645902702
4.079097043434025,0.0591708470856848,0.655,0.35,4.802715705256386e-07,0.07701513362828635,163.94376707484307
4.0894916453164845,0.0516916724362887,0.655,0.4,4.256594996431445e-07,0.07741514375373594,166.40631218693449
4.043582450673303,0.0544892062247569,0.655,0.45,3.050761730993338e-07,0.0780418246733046,164.88143524221096
4.348650204905883,0.0669925936674097,0.655,0.55,4.7184602760773213e-07,0.07785554889327816,183.84067375596425
4.131529555042578,0.0572111480338907,0.655,0.6,5.148338934726404e-07,0.07777380011044942,168.89228241424794
3.947653543510657,0.0497562233481012,0.655,0.65,6.960361127455635e-07,0.07641875107830005,155.6904077121921
3.9731371624165375,0.0542783762522851,0.655,0.7,7.694921468321501e-07,0.07891964468803374,163.76648059961693
4.079148176423257,0.0581063047169658,0.655,0.75,8.246064820193334e-07,0.0777910202797892,168.04472344007084
4.278051846418684,0.0611820371854349,0.655,0.8,5.352429388481181e-07,0.07741420563087147,166.18583075654138
4.285954227102192,0.0520289475809697,0.655,0.85,6.649401475557729e-07,0.07663297756355972,160.97873771806948
4.435423747503015,0.0658774703702991,0.655,0.9,5.933751167364914e-07,0.078403302712153,183.01939186869004
4.258966116285001,0.0573840590233037,0.655,0.95,5.140179033686488e-07,0.07831234189537052,176.7874051894061
4.035603235768509,0.0655330849523452,0.66,0.0,6.034209612359166e-07,0.07644675802675836,170.0646702120319
3.8667122469226953,0.0539357454573175,0.66,0.05,5.030106163307532e-07,0.07651980888113873,159.7519909011773
3.999414292061727,0.0550451808403749,0.66,0.1,5.043427988025269e-07,0.07733823471473701,160.50536592018096
3.936974092204165,0.0554849971487847,0.66,0.15,4.669189888469525e-07,0.07734665365865853,162.20406825565482
3.9138266409902673,0.0530867817332947,0.66,0.2,5.018663639377842e-07,0.0768326118148976,154.10094670705047
3.861073854777351,0.0575790303119753,0.66,0.25,5.355494203052861e-07,0.07721513883889154,159.1663942068413
3.907720423795404,0.0606814972561101,0.66,0.3,1.3128479997334034e-06,0.07740147820960726,163.82029335944054
4.288038807515612,0.0634044001663054,0.66,0.35,6.425101615267411e-07,0.07819002754898195,181.20623310879986
4.078595780555513,0.0578950499794563,0.66,0.4,4.0863449310230826e-07,0.0774559391404261,168.35508492561792
4.151030810711279,0.0538355154472994,0.66,0.45,3.426642223627241e-07,0.07868044318691109,165.8174680366813
4.063201216430839,0.0620362206560518,0.66,0.5,4.196496581159911e-07,0.0773452763155048,172.8332152086229
4.047537305450987,0.0668346419284725,0.66,0.55,5.395996451816394e-07,0.07754416550901809,176.02778140132654
4.187964307346035,0.0557982178722053,0.66,0.6,5.518931484917469e-07,0.07751761417113098,165.4352796158339
4.020849121942764,0.0595892548245218,0.66,0.65,6.140100439804703e-07,0.07799238896763713,168.55519004643952
3.9932328599962985,0.0563323266811826,0.66,0.7,5.366188502760069e-07,0.0784277327001878,172.1852293377492
4.06399693213915,0.0527259224801608,0.66,0.75,6.867133487510242e-07,0.07824774953523318,159.06519387798238
4.082676777971968,0.0563034696646774,0.66,0.8,4.766264981408066e-07,0.07742004823634589,162.5104010418899
4.441009744222262,0.04855267852427,0.66,0.85,6.874799079341916e-07,0.07772127783065125,160.99014272331436
4.0267476049524,0.0611534222355201,0.66,0.9,5.95892620679294e-07,0.07877435170064212,175.8588458540268
4.019197844763359,0.0636108546649345,0.665,0.0,6.301818594079319e-07,0.07698568753409248,173.29302326733992
3.865957348672917,0.0635971299469373,0.665,0.05,5.25437211890871e-07,0.07694120619343885,161.29320990012002
4.059402418858654,0.0589775312200797,0.665,0.1,5.085087322707368e-07,0.07775229220196443,165.7239678743292
4.002626591309302,0.055402833468823,0.665,0.15,6.590113462940717e-07,0.07737659488093414,161.06886157014995
4.040036026627577,0.0634974381953966,0.665,0.2,5.210457410796096e-07,0.07661910789585707,172.01568761928243
3.9387913043646177,0.0500225116841907,0.665,0.25,8.562203855790266e-07,0.07685110337585901,157.30932176732205
4.070826621813387,0.0557573118563468,0.665,0.3,8.900710905018545e-07,0.07725587193000892,171.87675344016574
4.10015068025208,0.0625610525857939,0.665,0.35,6.626372400454749e-07,0.07798653166300505,173.24066016641626
4.2794485759128325,0.0547308735647581,0.665,0.45,5.390524046093212e-07,0.0783622633102563,167.14643070027302
4.552103461838549,0.0705703432656161,0.665,0.5,5.226669833760642e-07,0.07858419070488945,193.3454354329687
4.057023462975685,0.0570171938059951,0.665,0.55,3.6271126096540613e-07,0.0773120525683383,166.09532985002105
4.375283597347803,0.0566018951916572,0.665,0.6,6.067502772458198e-07,0.07855496420836011,169.83081616074116
4.0342468978221415,0.0653355939961594,0.665,0.65,7.700127248480243e-07,0.07779649000339749,167.85380708719106
3.67939674190052,0.0567303653127136,0.665,0.7,5.152166498525478e-07,0.07864092317651679,167.7873623200748
4.175718232182729,0.0565047710511215,0.665,0.75,7.818860197234457e-07,0.07901576303964433,172.46050705324024
3.971798859444025,0.0638020271857141,0.665,0.8,5.075816184046982e-07,0.07817681460401504,173.61128140722494
4.324085431012665,0.0550673947485468,0.665,0.85,8.467868590227195e-07,0.07758006608023711,167.54840222106685
3.9088639025384246,0.0623517965241915,0.665,0.9,5.626682640794655e-07,0.07793749914776509,167.38120267862868
4.390582353483357,0.0521385474607606,0.665,0.95,7.382013545230212e-07,0.07828376124307279,172.20857419735518
3.9372472112571706,0.0569230297081544,0.67,0.0,4.773823801678504e-07,0.07682331727063563,163.24939916278237
3.990891592028557,0.0529409124532211,0.67,0.05,7.353605980225455e-07,0.07698275255093652,159.4471786140668
3.9098888709910353,0.0573958355861608,0.67,0.1,4.060014367039213e-07,0.07795809627466656,162.54094431634798
3.960340629839202,0.0570251813317428,0.67,0.15,5.402286367584531e-07,0.07752462476833513,157.95264042377295
4.101779453279149,0.0615587167793434,0.67,0.2,5.498254008279272e-07,0.0771668705885958,165.57609157396215
3.824794227691368,0.0505728186793322,0.67,0.25,5.87694787473801e-07,0.07789765529001103,150.65286553563283
3.842183332876985,0.0551846516881544,0.67,0.3,7.502632207140904e-07,0.07821932937011174,168.60877081968894
4.005123401048295,0.0551695896799111,0.67,0.35,7.973710485058855e-07,0.07776708492865496,163.3009252299367
4.125490264949599,0.057245956505547,0.67,0.4,8.807317635164127e-07,0.0772657234640116,169.2312137947603
4.13274130970697,0.0604906955901732,0.67,0.45,4.2692328777892914e-07,0.07869831881070771,169.78101092845813
4.136905995956469,0.0562554778972454,0.67,0.5,3.624583243345469e-07,0.07794157099581914,166.92727633121473
4.151504379389976,0.0603603317533271,0.67,0.55,5.168221276037832e-07,0.07734242497567345,181.31590113985163
4.032408604183764,0.0540449893726462,0.67,0.6,4.339536692146109e-07,0.07853382243066691,165.25980596639653
